scientific_name	authority	rank	aphia_id	url	parent_name	parent_id	status	valid_aphia_id	valid_name	valid_authority	kingdom	phylum	class	order	family	genus	classification
Protoperidinium leonis	(Pavillard, 1916) Balech, 1974	Species	110229	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110229	Protoperidinium	109553	accepted	110229	Protoperidinium leonis	(Pavillard, 1916) Balech, 1974	Chromista	Myzozoa	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Myzozoa - [Subphylum] Dinozoa - [Infraphylum] Dinoflagellata - [Class] Dinophyceae - [Subclass] Peridiniphycidae - [Order] Peridiniales - [Family] Protoperidiniaceae - [Genus] Protoperidinium - [Species] Protoperidinium leonis
Protoperidinium mite	(Pavillard, 1916) Balech, 1974	Species	110234	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110234	Protoperidinium	109553	accepted	110234	Protoperidinium mite	(Pavillard, 1916) Balech, 1974	Chromista	Myzozoa	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Myzozoa - [Subphylum] Dinozoa - [Infraphylum] Dinoflagellata - [Class] Dinophyceae - [Subclass] Peridiniphycidae - [Order] Peridiniales - [Family] Protoperidiniaceae - [Genus] Protoperidinium - [Species] Protoperidinium mite
Protoperidinium oblongum	(Aurivillius) Parke & Dodge, 1976	Species	110238	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110238	Protoperidinium	109553	accepted	110238	Protoperidinium oblongum	(Aurivillius) Parke & Dodge, 1976	Chromista	Myzozoa	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Myzozoa - [Subphylum] Dinozoa - [Infraphylum] Dinoflagellata - [Class] Dinophyceae - [Subclass] Peridiniphycidae - [Order] Peridiniales - [Family] Protoperidiniaceae - [Genus] Protoperidinium - [Species] Protoperidinium oblongum
Protoperidinium obtusum	(Karsten) Parke & J.D.Dodge, 1976	Species	110239	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110239	Protoperidinium	109553	accepted	110239	Protoperidinium obtusum	(Karsten) Parke & J.D.Dodge, 1976	Chromista	Myzozoa	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Myzozoa - [Subphylum] Dinozoa - [Infraphylum] Dinoflagellata - [Class] Dinophyceae - [Subclass] Peridiniphycidae - [Order] Peridiniales - [Family] Protoperidiniaceae - [Genus] Protoperidinium - [Species] Protoperidinium obtusum
Protoperidinium oceanicum	(VanHöffen, 1897) Balech, 1974	Species	110240	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110240	Protoperidinium	109553	accepted	110240	Protoperidinium oceanicum	(VanHöffen, 1897) Balech, 1974	Chromista	Myzozoa	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Myzozoa - [Subphylum] Dinozoa - [Infraphylum] Dinoflagellata - [Class] Dinophyceae - [Subclass] Peridiniphycidae - [Order] Peridiniales - [Family] Protoperidiniaceae - [Genus] Protoperidinium - [Species] Protoperidinium oceanicum
Protoperidinium ovatum	Pouchet, 1883	Species	110241	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110241	Protoperidinium	109553	accepted	110241	Protoperidinium ovatum	Pouchet, 1883	Chromista	Myzozoa	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Myzozoa - [Subphylum] Dinozoa - [Infraphylum] Dinoflagellata - [Class] Dinophyceae - [Subclass] Peridiniphycidae - [Order] Peridiniales - [Family] Protoperidiniaceae - [Genus] Protoperidinium - [Species] Protoperidinium ovatum
Protoperidinium pallidum	(Ostenfeld, 1899) Balech, 1973	Species	110244	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110244	Protoperidinium	109553	accepted	110244	Protoperidinium pallidum	(Ostenfeld, 1899) Balech, 1973	Chromista	Myzozoa	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Myzozoa - [Subphylum] Dinozoa - [Infraphylum] Dinoflagellata - [Class] Dinophyceae - [Subclass] Peridiniphycidae - [Order] Peridiniales - [Family] Protoperidiniaceae - [Genus] Protoperidinium - [Species] Protoperidinium pallidum
Protoperidinium pellucidum	Bergh, 1881	Species	110245	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110245	Protoperidinium	109553	accepted	110245	Protoperidinium pellucidum	Bergh, 1881	Chromista	Myzozoa	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Myzozoa - [Subphylum] Dinozoa - [Infraphylum] Dinoflagellata - [Class] Dinophyceae - [Subclass] Peridiniphycidae - [Order] Peridiniales - [Family] Protoperidiniaceae - [Genus] Protoperidinium - [Species] Protoperidinium pellucidum
Protoperidinium pentagonum	(Gran, 1902) Balech, 1974	Species	110247	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110247	Protoperidinium	109553	accepted	110247	Protoperidinium pentagonum	(Gran, 1902) Balech, 1974	Chromista	Myzozoa	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Myzozoa - [Subphylum] Dinozoa - [Infraphylum] Dinoflagellata - [Class] Dinophyceae - [Subclass] Peridiniphycidae - [Order] Peridiniales - [Family] Protoperidiniaceae - [Genus] Protoperidinium - [Species] Protoperidinium pentagonum
Protoperidinium punctulatum	(Paulsen, 1907) Balech, 1974	Species	110248	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110248	Protoperidinium	109553	accepted	110248	Protoperidinium punctulatum	(Paulsen, 1907) Balech, 1974	Chromista	Myzozoa	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Myzozoa - [Subphylum] Dinozoa - [Infraphylum] Dinoflagellata - [Class] Dinophyceae - [Subclass] Peridiniphycidae - [Order] Peridiniales - [Family] Protoperidiniaceae - [Genus] Protoperidinium - [Species] Protoperidinium punctulatum
Protoperidinium pyriforme	(Paulsen, 1905) Balech, 1974	Species	110249	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110249	Protoperidinium	109553	accepted	110249	Protoperidinium pyriforme	(Paulsen, 1905) Balech, 1974	Chromista	Myzozoa	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Myzozoa - [Subphylum] Dinozoa - [Infraphylum] Dinoflagellata - [Class] Dinophyceae - [Subclass] Peridiniphycidae - [Order] Peridiniales - [Family] Protoperidiniaceae - [Genus] Protoperidinium - [Species] Protoperidinium pyriforme
Protoperidinium quarnerense	(B.Schröder, 1900) Balech, 1974	Species	110250	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110250	Protoperidinium	109553	accepted	110250	Protoperidinium quarnerense	(B.Schröder, 1900) Balech, 1974	Chromista	Myzozoa	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Myzozoa - [Subphylum] Dinozoa - [Infraphylum] Dinoflagellata - [Class] Dinophyceae - [Subclass] Peridiniphycidae - [Order] Peridiniales - [Family] Protoperidiniaceae - [Genus] Protoperidinium - [Species] Protoperidinium quarnerense
Protoperidinium steinii	(Jørgensen, 1899) Balech, 1974	Species	110257	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110257	Protoperidinium	109553	accepted	110257	Protoperidinium steinii	(Jørgensen, 1899) Balech, 1974	Chromista	Myzozoa	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Myzozoa - [Subphylum] Dinozoa - [Infraphylum] Dinoflagellata - [Class] Dinophyceae - [Subclass] Peridiniphycidae - [Order] Peridiniales - [Family] Protoperidiniaceae - [Genus] Protoperidinium - [Species] Protoperidinium steinii
Protoperidinium subcurvipes	(Lebour, 1923) Balech, 1974	Species	110258	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110258	Protoperidinium	109553	accepted	110258	Protoperidinium subcurvipes	(Lebour, 1923) Balech, 1974	Chromista	Myzozoa	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Myzozoa - [Subphylum] Dinozoa - [Infraphylum] Dinoflagellata - [Class] Dinophyceae - [Subclass] Peridiniphycidae - [Order] Peridiniales - [Family] Protoperidiniaceae - [Genus] Protoperidinium - [Species] Protoperidinium subcurvipes
Protoperidinium subinerme	(Paulsen) Loeblich III, 1969	Species	110259	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110259	Protoperidinium	109553	accepted	110259	Protoperidinium subinerme	(Paulsen) Loeblich III, 1969	Chromista	Myzozoa	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Myzozoa - [Subphylum] Dinozoa - [Infraphylum] Dinoflagellata - [Class] Dinophyceae - [Subclass] Peridiniphycidae - [Order] Peridiniales - [Family] Protoperidiniaceae - [Genus] Protoperidinium - [Species] Protoperidinium subinerme
Protoperidinium thorianum	(Paulsen, 1905) Balech, 1973	Species	110260	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110260	Protoperidinium	109553	accepted	110260	Protoperidinium thorianum	(Paulsen, 1905) Balech, 1973	Chromista	Myzozoa	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Myzozoa - [Subphylum] Dinozoa - [Infraphylum] Dinoflagellata - [Class] Dinophyceae - [Subclass] Peridiniphycidae - [Order] Peridiniales - [Family] Protoperidiniaceae - [Genus] Protoperidinium - [Species] Protoperidinium thorianum
Amphidiniopsis kofoidii	Wooszyska, 1929	Species	110269	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110269	Amphidiniopsis	109556	accepted	110269	Amphidiniopsis kofoidii	Wooszyska, 1929	Chromista	Myzozoa	Dinophyceae	Peridiniales	Oxytoxaceae	Amphidiniopsis	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Myzozoa - [Subphylum] Dinozoa - [Infraphylum] Dinoflagellata - [Class] Dinophyceae - [Subclass] Peridiniphycidae - [Order] Peridiniales - [Family] Oxytoxaceae - [Genus] Amphidiniopsis - [Species] Amphidiniopsis kofoidii
Prorocentrum aporum	(Schiller) Dodge, 1975	Species	110291	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110291	Prorocentrum	109566	accepted	110291	Prorocentrum aporum	(Schiller) Dodge, 1975	Chromista	Myzozoa	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Myzozoa - [Subphylum] Dinozoa - [Infraphylum] Dinoflagellata - [Class] Dinophyceae - [Order] Prorocentrales - [Family] Prorocentraceae - [Genus] Prorocentrum - [Species] Prorocentrum aporum
Prorocentrum balticum	(Lohmann) Loeblich III, 1970	Species	110293	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110293	Prorocentrum	109566	accepted	110293	Prorocentrum balticum	(Lohmann) Loeblich III, 1970	Chromista	Myzozoa	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Myzozoa - [Subphylum] Dinozoa - [Infraphylum] Dinoflagellata - [Class] Dinophyceae - [Order] Prorocentrales - [Family] Prorocentraceae - [Genus] Prorocentrum - [Species] Prorocentrum balticum
Prorocentrum cassubicum	(Woloszynska) J.D.Dodge, 1975	Species	110294	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110294	Prorocentrum	109566	accepted	110294	Prorocentrum cassubicum	(Woloszynska) J.D.Dodge, 1975	Chromista	Myzozoa	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Myzozoa - [Subphylum] Dinozoa - [Infraphylum] Dinoflagellata - [Class] Dinophyceae - [Order] Prorocentrales - [Family] Prorocentraceae - [Genus] Prorocentrum - [Species] Prorocentrum cassubicum
Prorocentrum gracile	F.Schütt, 1895	Species	110300	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110300	Prorocentrum	109566	accepted	110300	Prorocentrum gracile	F.Schütt, 1895	Chromista	Myzozoa	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Myzozoa - [Subphylum] Dinozoa - [Infraphylum] Dinoflagellata - [Class] Dinophyceae - [Order] Prorocentrales - [Family] Prorocentraceae - [Genus] Prorocentrum - [Species] Prorocentrum gracile
Prorocentrum lima	(Ehrenberg) F.Stein, 1878	Species	110301	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110301	Prorocentrum	109566	accepted	110301	Prorocentrum lima	(Ehrenberg) F.Stein, 1878	Chromista	Myzozoa	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Myzozoa - [Subphylum] Dinozoa - [Infraphylum] Dinoflagellata - [Class] Dinophyceae - [Order] Prorocentrales - [Family] Prorocentraceae - [Genus] Prorocentrum - [Species] Prorocentrum lima
Prorocentrum micans	Ehrenberg, 1834	Species	110303	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110303	Prorocentrum	109566	accepted	110303	Prorocentrum micans	Ehrenberg, 1834	Chromista	Myzozoa	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Myzozoa - [Subphylum] Dinozoa - [Infraphylum] Dinoflagellata - [Class] Dinophyceae - [Order] Prorocentrales - [Family] Prorocentraceae - [Genus] Prorocentrum - [Species] Prorocentrum micans
Prorocentrum scutellum	Schröder, 1900	Species	110314	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110314	Prorocentrum	109566	accepted	110314	Prorocentrum scutellum	Schröder, 1900	Chromista	Myzozoa	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Myzozoa - [Subphylum] Dinozoa - [Infraphylum] Dinoflagellata - [Class] Dinophyceae - [Order] Prorocentrales - [Family] Prorocentraceae - [Genus] Prorocentrum - [Species] Prorocentrum scutellum
Prorocentrum triestinum	J.Schiller, 1918	Species	110316	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110316	Prorocentrum	109566	accepted	110316	Prorocentrum triestinum	J.Schiller, 1918	Chromista	Myzozoa	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Myzozoa - [Subphylum] Dinozoa - [Infraphylum] Dinoflagellata - [Class] Dinophyceae - [Order] Prorocentrales - [Family] Prorocentraceae - [Genus] Prorocentrum - [Species] Prorocentrum triestinum
Protoceratium reticulatum	(Claparède & Lachmann) Bütschli, 1885	Species	110321	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110321	Protoceratium	109567	accepted	110321	Protoceratium reticulatum	(Claparède & Lachmann) Bütschli, 1885	Chromista	Myzozoa	Dinophyceae	Gonyaulacales	Gonyaulacaceae	Protoceratium	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Myzozoa - [Subphylum] Dinozoa - [Infraphylum] Dinoflagellata - [Class] Dinophyceae - [Subclass] Peridiniphycidae - [Order] Gonyaulacales - [Family] Gonyaulacaceae - [Genus] Protoceratium - [Species] Protoceratium reticulatum
Dissodinium pseudocalani	(Gonnert) Drebes ex Elbrachter & Drebes, 1978	Species	110324	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110324	Dissodinium	109569	accepted	110324	Dissodinium pseudocalani	(Gonnert) Drebes ex Elbrachter & Drebes, 1978	Chromista	Myzozoa	Dinophyceae	Pyrocystales	Pyrocystaceae	Dissodinium	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Myzozoa - [Subphylum] Dinozoa - [Infraphylum] Dinoflagellata - [Class] Dinophyceae - [Order] Pyrocystales - [Family] Pyrocystaceae - [Genus] Dissodinium - [Species] Dissodinium pseudocalani
Dissodinium pseudolunula	Swift ex Elbrächter & Drebes, 1978	Species	110325	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110325	Dissodinium	109569	accepted	110325	Dissodinium pseudolunula	Swift ex Elbrächter & Drebes, 1978	Chromista	Myzozoa	Dinophyceae	Pyrocystales	Pyrocystaceae	Dissodinium	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Myzozoa - [Subphylum] Dinozoa - [Infraphylum] Dinoflagellata - [Class] Dinophyceae - [Order] Pyrocystales - [Family] Pyrocystaceae - [Genus] Dissodinium - [Species] Dissodinium pseudolunula
Euglena deses	Ehrenberg, 1834	Species	110631	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110631	Euglena	8012	accepted	110631	Euglena deses	Ehrenberg, 1834	Protozoa	Euglenozoa	Euglenoidea	Euglenida	Euglenaceae	Euglena	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Eozoa - [Infrakingdom] Euglenozoa - [Phylum] Euglenozoa - [Class] Euglenoidea - [Subclass] Euglenia - [Order] Euglenida - [Family] Euglenaceae - [Genus] Euglena - [Species] Euglena deses
Anisonema prosgeobium	Skuja, 1939	Species	110643	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110643	Anisonema	8030	accepted	110643	Anisonema prosgeobium	Skuja, 1939	Protozoa	Euglenozoa	Peranemea	Anisonemida	Anisonemidae	Anisonema	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Eozoa - [Infrakingdom] Euglenozoa - [Phylum] Euglenozoa - [Subphylum] Euglenoida - [Class] Peranemea - [Subclass] Anisonemia - [Order] Anisonemida - [Family] Anisonemidae - [Genus] Anisonema - [Species] Anisonema prosgeobium
Petalomonas minuta	Hollande, 1942	Species	110648	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110648	Petalomonas	8038	accepted	110648	Petalomonas minuta	Hollande, 1942	Protozoa	Euglenozoa	Stavomonadea	Petalomonadida	Scytomonadidae	Petalomonas	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Eozoa - [Infrakingdom] Euglenozoa - [Phylum] Euglenozoa - [Subphylum] Euglenoida - [Class] Stavomonadea - [Subclass] Homostavia - [Order] Petalomonadida - [Family] Scytomonadidae - [Genus] Petalomonas - [Species] Petalomonas minuta
Petalomonas pusilla	Skuja, 1948	Species	110651	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110651	Petalomonas	8038	accepted	110651	Petalomonas pusilla	Skuja, 1948	Protozoa	Euglenozoa	Stavomonadea	Petalomonadida	Scytomonadidae	Petalomonas	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Eozoa - [Infrakingdom] Euglenozoa - [Phylum] Euglenozoa - [Subphylum] Euglenoida - [Class] Stavomonadea - [Subclass] Homostavia - [Order] Petalomonadida - [Family] Scytomonadidae - [Genus] Petalomonas - [Species] Petalomonas pusilla
Eutreptiella gymnastica	Throndsen, 1969	Species	110652	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110652	Eutreptiella	17657	accepted	110652	Eutreptiella gymnastica	Throndsen, 1969	Protozoa	Euglenozoa	Euglenoidea	Eutreptiida	Eutreptiaceae	Eutreptiella	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Eozoa - [Infrakingdom] Euglenozoa - [Phylum] Euglenozoa - [Class] Euglenoidea - [Subclass] Euglenia - [Order] Eutreptiida - [Family] Eutreptiaceae - [Genus] Eutreptiella - [Species] Eutreptiella gymnastica
